id,label
172741500,2
199848111,1
136818131,1
631210700,4
645820600,1
157793917,1
856804500,2
157698091,1
656858200,3
344766100,2
165114863,2
286929100,2
211597810,2
179597797,1
200720811,1
155349710,1
165102587,1
258085400,2
156621796,1
158118114,2
199853187,1
876484000,2
284094000,2
784745900,1
143140691,1
180575200,2
285239806,3
360572100,1
179567679,1
846666100,1
156550306,3
186677267,1
154760057,1
157698327,1
413721400,2
737033500,2
158158231,2
309764500,2
145069243,1
784334400,1
803972199,3
278588477,1
165114787,1
429558500,3
179526542,4
158105596,2
423736300,2
211584035,1
154765266,2
202472578,1
156587883,1
566086900,1
595800400,3
144666536,1
876812400,4
762875900,1
153573853,1
414736800,1
158287678,1
923414200,1
157603136,2
269738900,2
179230635,1
179431788,1
258801105,1
154769283,1
760120800,2
612561900,3
136824331,2
158128166,3
780609000,2
238217337,4
319872900,2
143156892,3
145068499,1
199616190,1
179568404,2
238152466,1
158108993,2
526387600,2
211607367,1
143139696,1
157785088,3
137532277,2
760319800,1
780216100,1
295404728,2
154756036,3
258971655,1
199853496,1
621329900,1
883159400,1
775434700,1
327076800,2
874759400,2
211604276,2
275405200,2
157778446,1
202483775,1
219742793,2
156547951,4
157604018,3
154813726,1
244214554,3
285239732,2
177847040,3
614824300,2
202481318,1
324565900,2
211608871,2
199875454,2
485443600,1
145066074,1
211597406,1
318287200,2
153571813,3
515062999,2
199877293,2
879430799,2
187034300,2
336254400,1
193890200,2
331446533,1
582975400,2
707004400,2
710366600,2
238133513,1
553171800,2
158128731,2
258806803,1
209423379,1
598928400,1
182517900,2
223454368,2
875649100,1
199852830,1
156552790,1
716126100,2
157625356,1
786492900,2
201001940,2
812234300,1
156401767,1
199841726,1
157695559,2
158360567,1
163360600,1
145061870,1
132246524,1
155342526,1
252404250,1
145066787,1
156612002,2
165115035,1
143706839,4
156612316,1
616158600,3
575512100,3
428162100,1
157954763,1
254534900,2
157627718,1
211597827,1
165111290,3
379049100,3
158121741,2
205538656,4
195005500,1
211597218,2
294136709,2
200190235,1
766881100,1
286111700,2
156629205,1
235802100,1
201005546,4
179230221,2
158139218,2
774010900,1
165104057,2
802110700,1
309347300,1
768862600,1
227653550,1
196060737,1
143123697,1
145326249,2
425256600,1
911204900,1
157734406,1
158092284,3
733812200,3
287525300,2
877347800,1
157738495,1
211602718,1
211596461,1
422945399,4
174312500,2
158158527,3
733199100,2
819400600,1
155499548,1
157778630,2
158286829,1
166610400,1
158043279,1
468987800,2
157627567,2
209429615,2
661205800,2
628522500,2
145139336,2
730778800,1
204113000,2
211595446,2
179575765,1
455485999,2
162923000,1
145069656,1
156589176,4
199846347,1
303296048,1
234456800,2
145375406,1
683759000,1
202481742,2
211604399,1
145326379,1
199868473,1
317667319,2
158276792,1
145060196,2
285008778,2
211596948,1
195319509,1
342558900,2
192111600,2
199854682,1
756378000,1
199854621,1
179571532,4
155350448,1
202481804,2
194876232,3
280700700,2
895518399,1
778956300,2
157945441,4
485132900,2
179428632,3
900903800,1
199852865,2
405725900,3
145139587,1
231314999,2
607467200,3
143136082,1
791935200,2
156393000,2
894612000,1
860000400,2
157953616,1
188694800,2
163058547,2
499290400,1
754143100,1
154764153,1
248736800,2
809199800,1
143707006,1
195746554,2
154764155,1
154766672,2
165119133,1
565725100,3
357462000,2
220888078,4
158275373,1
835201900,1
882448700,2
211582432,2
771883800,1
224466000,1
211594943,2
258377085,2
156537599,1
278909960,1
229639699,1
724750600,1
289925500,4
297969200,2
752002100,1
199876275,2
137533193,1
205538603,2
154815412,1
157605366,1
158161213,1
145061578,1
176797200,2
143157037,1
211584072,1
154764803,1
300032800,1
552616000,3
136824695,2
415334999,2
272143000,2
285239822,3
900824700,1
329559700,2
285005549,1
224555100,2
157695179,1
314261300,2
155349039,2
688705500,2
812941000,3
157951016,2
889707600,1
294136707,2
199854771,1
238217340,2
761915600,1
223454374,2
285239804,2
209417850,1
676184600,2
211579279,2
154771065,1
245593300,1
136824739,2
153533659,1
199855668,2
145060771,1
179400870,2
157697077,1
331446879,1
156393416,1
894527300,1
272510300,2
430208899,1
156392810,1
749524100,1
172328538,1
347118800,4
307385600,1
157627509,2
227110399,2
158157090,3
365283800,4
202480911,4
360459600,1
453259000,1
570464400,2
199845222,1
580429200,3
860438500,2
764984800,1
285239773,2
201005840,1
227643492,2
223454059,3
300416800,1
148243398,1
204029399,2
158287659,1
813571999,2
787030000,3
895978000,2
145068053,1
258975721,1
532835000,1
316576073,1
458134700,2
157698195,1
179229733,1
238152601,1
200902499,1
157602467,1
254440600,2
278909947,1
156401938,1
378287700,3
211588373,2
211581910,1
156584052,2
378619200,1
566656300,1
172328095,1
179597091,1
182794100,2
143706014,1
258801421,2
417299099,2
518793800,1
296155700,2
184817900,2
157939354,1
157792786,1
209423440,2
186570501,3
168486105,1
145070411,1
780054800,1
165111454,4
179527869,1
205538359,2
891510100,1
880760899,1
154749610,2
158138982,1
223782699,4
165103830,1
145383664,1
869528800,1
156589002,2
158042800,1
724288500,2
157951075,2
676830100,1
827042700,1
179228065,2
157696864,3
215471600,1
339619600,2
179568135,1
209429620,4
195747476,2
156629201,1
726858500,4
154764736,2
157626408,2
179604730,2
215992100,1
295781300,3
616881700,1
307749300,1
165105680,1
468633200,1
751487800,1
211596716,1
158138930,2
504301300,1
199768800,2
154748888,2
199616196,1
580801600,3
211609188,1
163058461,1
175877731,3
202179500,2
793107900,1
643063100,3
158105602,2
590061400,1
262138900,1
813961700,1
154815180,1
558463300,3
290995500,2
157695706,1
158359353,1
238152500,2
199852265,1
145139441,2
860620200,1
157625785,2
470750500,2
295619707,2
471847500,2
179572460,1
156609481,1
752553900,1
420364100,2
289246418,1
199854885,1
155349901,2
333268900,2
165112644,1
145070029,1
147692040,1
234978700,4
248202149,1
278908150,1
202482588,1
915424000,1
179428550,1
288926200,3
157792791,1
316644681,2
143706054,2
155349884,1
225467358,1
851085800,1
145357611,1
158092991,1
157695174,1
182041136,1
179597509,1
154757282,1
327248700,2
199855168,1
596527400,1
206854900,2
165108122,3
420728900,4
258376348,2
497154400,2
772952300,2
345237100,1
584037300,1
145069774,1
172329796,1
256841200,1
331446631,3
294136039,1
170158165,1
156588635,1
157617403,2
760405100,4
442892400,2
685842900,1
360248800,2
157938681,1
156713839,1
156114960,1
790951800,3
295047900,2
211588150,1
148250395,1
198007700,1
146731700,2
907777400,1
209617864,3
258965320,1
172327557,1
273126400,1
199851450,1
156547813,1
172936200,1
835361400,1
157777522,1
869029600,2
849043400,1
601848200,1
165119639,2
157627161,1
683019000,2
209617833,2
358506300,1
155499363,1
147885890,2
179527233,1
201089400,4
316644837,2
158141632,1
636427800,2
143706237,1
607270700,2
156589407,2
626811600,2
199851982,2
777250100,2
145371175,1
835798300,4
257182200,2
158138338,1
143116399,1
190756100,2
157704169,1
227643439,2
258973360,2
211593556,2
887346800,2
158093286,1
692875800,1
211596678,1
476787500,2
145064144,1
158105526,1
207779200,2
158146071,2
872287100,3
305805600,2
258813633,1
211596631,1
317937000,4
244440500,2
258800369,2
199616064,1
179597203,1
591616700,2
156115630,2
321131200,1
165107024,1
316644431,3
258813424,2
204691659,1
147695911,1
156553213,2
272647100,2
156395742,1
299748500,2
330511200,2
136824853,2
661524900,2
202478113,1
158153906,1
165119120,1
158157823,1
157775002,1
871957200,1
165116537,2
217698100,1
892636400,2
209614898,1
169726200,2
261652500,1
359659800,2
156551494,2
412188200,2
830420400,2
175559400,2
294136432,1
158826377,1
794519900,1
143155339,1
843322600,1
157794179,1
165112257,2
157950271,3
275494900,2
157951141,1
248630300,1
154763774,2
323102000,1
702599000,2
157694922,3
774183500,1
364248000,1
157954772,1
179527485,1
145357983,3
179571238,1
165113007,1
255880800,2
674890900,2
789467500,3
211603694,1
334337900,2
895368500,4
179227467,2
175475334,2
400491100,2
156589222,1
156113871,2
776010700,1
539854500,1
555241100,3
563620900,3
227643594,2
202481749,1
145373401,1
156116142,1
157789650,1
435934699,4
157954363,1
304266000,2
158826204,3
157952632,1
911844100,1
213153399,2
278820500,2
200331168,2
157949677,1
158040610,2
133934202,2
186567507,1
238152518,2
388729500,2
557967000,1
534765400,3
160506200,1
158142331,1
216079400,2
710488700,1
179605466,1
155348460,1
459579700,1
285239681,2
440353800,1
824463500,1
179437346,2
158133927,3
209614920,1
145364928,1
162837705,1
861787000,1
199852548,1
158105078,2
202483216,1
158145810,1
341590800,2
211597114,1
179527513,1
212280900,1
172329253,2
145069545,1
427363800,1
824382000,1
295927207,3
179603686,1
145068318,3
179595343,2
186680220,2
278585889,1
476906700,2
165110316,1
156552767,1
649842900,2
888528100,1
156587906,1
448258500,1
156589605,4
326818400,4
557125200,1
653378900,2
274030700,2
158103626,1
298439000,2
134954462,2
550959100,3
169461500,3
155491650,1
153565561,1
201178899,2
158098731,1
917532699,2
156399175,1
728585900,1
703019600,1
147691064,1
467083699,1
626310000,2
291883100,2
197631300,1
154748794,4
147689998,2
453162600,1
156584306,1
432983700,2
186678798,2
260156000,2
663072200,1
202478383,1
199850975,1
157627562,1
171699200,1
443732599,1
681807300,1
217786291,3
199616180,1
209388400,1
206129200,2
158139411,1
329371400,2
219743532,1
479778800,2
157793468,1
282490400,2
562505500,2
245219500,4
215890300,2
620758200,1
506451900,3
337269400,1
392735400,1
848244399,1
392392500,2
157791679,1
220036236,1
154807842,1
147884063,2
199616059,3
155349025,1
158754400,2
300816600,4
172329470,1
179605578,2
156538376,2
179568291,1
478842799,1
366778300,1
149459702,1
143707058,2
145378552,1
156551485,3
157775626,2
332683900,2
466709900,1
403585300,3
591267600,2
696757000,1
179597512,1
156589982,1
165100125,1
211608350,1
202469164,1
158141045,1
815595899,3
158137308,1
165119698,1
316586974,1
331446421,2
731670400,2
145324560,1
893346500,2
258974557,2
676259100,1
255179400,2
751735200,1
157937898,1
165101024,2
179230306,2
158145896,1
157954840,1
157605095,4
707739700,1
800277099,2
158143876,1
157627864,2
908581900,1
145068955,1
165112875,2
350194600,1
158158270,1
916639200,2
165112601,1
769861700,2
155499458,2
901358900,1
903228300,1
673205100,3
158145301,1
741556900,1
851984200,2
153645000,3
294143167,2
583914600,2
202482509,2
158101997,3
158110918,1
276092500,2
165115081,2
225026000,2
154754300,4
899791200,1
331446849,1
133936398,4
684300600,3
285007504,1
133938170,1
165103424,1
153553005,1
227643094,1
147361500,1
570736300,2
209614931,1
578921500,1
156536523,2
199844117,2
856630799,1
884291500,2
714117500,3
137533236,1
268584400,3
153556600,1
227643479,2
356435100,1
189794100,4
158152980,2
201005731,1
156552244,2
205538271,4
343279100,1
158139697,1
211588209,2
158133603,2
861024200,1
157942217,1
179230906,4
165119740,2
436756600,2
529547100,3
363058700,1
539008500,1
157791655,1
156628460,1
145379345,1
184515200,4
158143213,1
157604744,2
211605010,2
250780000,3
258974933,1
229070800,1
628183200,1
145328091,1
339794000,1
861706399,2
173643300,2
157790114,1
695806400,2
158152760,2
846327600,1
340967000,1
375450300,2
205538242,2
157775337,1
532965300,1
145086959,1
155348736,2
199854086,2
898293900,1
179427309,2
211579326,4
194757202,1
145372399,1
493664500,3
160927854,1
331449222,1
872944200,2
220989200,2
285007300,1
542130700,1
156392671,1
152812200,2
199852755,2
160922201,2
820407299,2
732392400,3
881546000,1
610583700,1
773533700,1
158116745,2
579517700,1
199854813,1
179594050,1
158039614,1
157625889,1
173425589,3
201004770,1
285008704,2
285008134,1
909251700,2
810035399,1
147949300,1
751406000,1
471483400,1
535905499,2
157793143,1
295404190,2
158139006,1
609840800,1
242024701,1
145330330,1
661074600,3
737250300,2
143152393,1
199848724,2
805878399,1
145379498,1
145136206,1
263265500,1
394792500,2
677159300,1
179594486,1
179571825,2
156552909,2
211588324,2
285469981,4
245437003,1
211602203,1
147901702,1
157703122,4
179225861,1
242385699,1
151889681,3
536038400,1
872517200,1
147910023,2
155499085,2
145066453,2
417732600,1
287047000,1
416883499,1
238152590,2
172329521,2
199845146,2
331446364,1
199854048,2
205538308,2
158359348,2
245437001,1
553681700,2
574637700,1
854379400,1
157786864,1
214448000,1
145363324,1
211597793,1
179230318,2
211581422,1
285516554,1
319009800,1
192005200,2
182040947,2
767316900,1
202472690,1
194757320,1
181634400,2
839804500,1
165105097,1
145067824,2
211585840,2
314098400,1
865112000,1
287650400,2
484604000,1
179527154,1
156114443,1
179229249,1
690548800,2
156393671,2
179570771,2
460810099,3
179605337,1
158103755,1
431401200,1
245450841,1
212955900,2
382039300,3
136824647,2
443975400,3
877592600,1
740428200,2
202473314,1
158106140,1
137264270,1
614902900,2
294072167,3
576095300,2
201996800,2
618861400,3
543269900,2
199844048,1
163181000,1
211585803,1
200720827,3
165119060,1
707213000,3
639095700,4
158545000,1
451227500,1
373728900,2
770310500,1
155972100,1
258517699,1
155345253,1
743922800,1
168485945,4
333436100,2
154808054,1
147881291,1
179575602,2
285008054,4
177561000,4
145070480,2
158140951,4
504502600,1
157783328,4
155348695,1
163693424,3
700309000,1
317858056,2
582199200,1
156550176,4
844791100,1
211603313,2
143162706,1
211606208,4
145371538,2
145086926,1
199854986,2
210095400,2
167064800,1
156103427,2
560203700,1
545949900,3
165107605,1
255091300,2
217386700,2
579917700,4
157601423,2
644044600,2
145070711,2
306704300,2
728735900,2
796251700,1
156628521,1
756551900,1
163058346,1
157697535,3
157788334,4
154767079,2
200189201,2
211581042,2
225467614,1
193814500,4
217779500,4
197849100,4
147172783,3
157739088,4
364061900,2
163058454,1
156587840,1
179575754,2
158106833,1
802887900,3
157781259,1
595587300,1
689683100,3
264570100,1
438525400,3
285008820,1
652726900,2
636012200,1
179604798,2
157603348,2
691086400,2
211597733,2
921112600,1
303295922,1
211596226,1
684870800,4
145067194,1
202480628,2
202073963,3
158098107,4
376265400,2
309433800,2
500147099,1
667330200,3
158284801,1
285239734,1
199878018,1
157738901,1
179528445,1
143140377,2
165114901,2
143153433,1
156114376,1
158275704,1
457176300,1
456376900,3
154767537,1
280528600,2
157793342,2
238152621,2
491957400,2
906431600,2
157953990,1
574061500,4
331446889,4
772133200,2
763888300,1
162585963,2
787829500,3
149433459,1
157956543,2
155499104,1
892301400,1
330617000,2
154814655,2
136824291,1
165279300,1
462527400,1
718109100,1
266293600,1
159745800,1
165111208,1
199616047,2
156110642,1
285239574,1
190581400,2
143144030,2
317670424,2
696435600,2
179230761,1
199373900,2
157622912,2
155882677,1
158143714,3
164604200,2
156587751,1
165105405,1
199876605,1
653526200,1
197520014,2
645736200,4
199852356,2
179575723,1
154770941,1
837656100,1
853740400,1
211598041,2
295374200,2
158147243,1
186945400,1
220998440,2
463556300,1
157955226,2
535757999,2
199847704,2
700517300,3
364962600,2
165114871,2
569061300,3
199846604,1
328298800,2
218099351,2
157942199,2
797306700,1
172327941,1
170157987,1
652522100,2
156611362,2
161475900,1
158145797,1
836232300,3
158117851,1
158157169,1
308867500,2
165115254,1
165118605,1
202471867,3
780971500,1
820121900,2
199854133,1
145326000,1
147697165,1
195319495,1
156535253,4
168485789,1
211594947,1
873369800,3
145060182,1
211583525,2
173284800,2
156547957,2
158144878,1
258803111,1
342068700,3
576273700,1
156399430,1
850609900,1
389082500,1
331446817,2
157789286,1
157784161,2
229254400,2
168375300,1
199616228,2
177847012,1
156710098,1
780803400,1
136824749,1
179527520,1
827303300,2
554005500,3
733635800,2
169726217,2
227643139,1
161766100,1
165118607,2
514115100,2
156113361,1
331599595,2
145383209,1
342285500,2
145379379,1
136825265,1
350108400,1
155349932,2
387937500,4
158276672,1
819257300,3
158099072,1
402810500,3
790025000,4
204376100,1
890266600,1
134954453,2
157734180,2
466230500,1
265397100,3
285007670,1
842154400,3
220879705,3
218099292,2
158157603,1
762796900,2
606534900,1
563219500,1
145061069,2
172082600,2
560027300,1
158131639,1
157601555,2
919162900,2
179597841,2
199846458,1
826299800,1
337646270,4
211596742,2
621122600,2
751813700,2
267282000,2
157948065,2
903460400,3
831679900,2
903680800,2
158363594,1
594339900,3
202476013,1
145067664,1
528032700,1
531358900,1
345429700,2
855035200,2
156552109,2
435293599,1
195389000,2
154764594,2
173360200,2
526221200,2
418300000,2
157949892,2
232399900,2
331447023,1
157792201,1
701779000,1
857856300,3
839644599,1
876894899,1
156553006,2
519755200,2
132246347,1
346254100,2
891801300,2
285006394,2
137349517,1
172327804,2
157948262,2
155494627,2
641637000,2
165101498,1
327781100,2
587517300,1
311623300,1
258974671,1
158273985,1
199877215,1
823431500,1
158273801,1
158112551,2
172662800,4
158134987,1
145376903,1
158159080,1
158119052,2
513023299,2
913817500,1
157787468,1
498501399,2
334545900,2
157696524,1
199844251,4
179428309,3
842715699,1
206353099,1
148233880,1
150760600,1
812045099,1
798197800,2
158287890,1
409248100,2
258380997,2
742621600,1
818066400,3
202482926,1
780132300,1
148236994,1
791318100,1
455408500,1
177846864,1
305718700,1
186570043,1
457371800,1
655027500,2
156401592,1
262479100,1
136824372,2
179437507,2
838217399,2
258967466,3
211591214,1
733993800,2
880878800,2
885863100,2
145069685,1
631736700,4
155495676,1
882367900,1
209423597,1
145328287,2
156103197,2
143137204,1
158826136,1
158043580,1
311364400,2
199873656,1
847904800,2
883640900,2
195319523,2
362632500,4
211603019,2
255555700,1
855372200,2
243502699,4
258975397,1
604417600,1
156548155,2
143706858,2
675827000,3
257351800,4
168189000,1
575170900,2
689489300,2
170245600,1
258381414,1
204771600,1
179595790,1
170157456,2
179431365,1
179432360,1
154756749,1
145069782,1
179527515,1
227643183,1
285008823,1
255713400,2
143706276,1
483306700,2
145376740,1
539361900,1
761554100,1
906626999,4
254217100,2
156392919,1
159911985,1
374252400,2
852435300,2
609291400,2
158287863,1
143146858,1
165113297,3
157792607,1
158156885,4
158826443,2
829892600,2
855797900,2
156612394,1
211583710,2
154748538,2
158145432,1
840242300,3
133938305,4
148250409,1
361688700,2
157791246,1
370500500,1
335148800,2
155490292,1
145067727,1
179528060,1
158110797,1
212696900,2
185811700,3
145328488,1
807424500,2
763978000,2
159877734,2
202481176,1
199616038,2
845759999,3
154748664,1
904230699,2
209423422,1
591724800,3
250128157,1
158140654,2
892218800,1
158328500,1
154807594,1
646905300,3
196093200,1
215360800,2
428375900,3
546955200,1
151413100,1
199855497,1
879263600,2
156393141,1
838481700,3
172328492,1
316586930,2
769552300,2
145070647,1
228808899,1
199877259,2
902376800,1
418394400,1
382823100,1
143144193,3
157775744,2
285515088,1
211608766,1
258975440,2
848326300,1
147900712,1
234840800,2
504067300,4
194876228,2
165119686,1
147902638,1
200330986,1
757911500,1
137533208,1
145066162,3
199846526,1
252927899,1
528136799,3
199876525,1
249909800,2
209423619,1
145066480,1
201005647,1
776429700,2
716620000,1
165102389,1
647627500,3
795840100,1
564690700,1
145381526,1
267458100,4
266678900,2
200189443,1
529209500,2
242385652,1
676487200,1
685300000,2
133938525,1
211597856,1
199855264,1
903145900,2
258975133,1
816114800,2
179570276,1
211608021,1
199962057,1
804429200,1
195319511,2
177846795,1
324645900,1
285005428,1
179528244,1
634498600,3
199877947,1
179596148,1
683844000,1
202479793,1
199844869,3
211596011,1
165112898,1
190857800,1
809860800,2
202474900,1
660098200,3
186569889,1
541681900,3
478523799,2
609643100,4
211589410,1
199848743,2
546332000,2
270838100,1
186676900,2
285008838,1
641402900,2
200726000,2
386693600,1
234275500,2
165110673,3
208233600,2
258815080,1
179225322,1
202483018,1
242394060,1
737921200,1
211596537,1
158825908,3
191908000,1
726325100,2
331446256,1
160927437,1
148237201,2
158283130,1
370820300,2
158276847,2
309263000,1
156588555,1
145136996,1
743337800,2
316636026,1
155350841,1
331449022,1
507254800,1
330331000,1
170160367,1
337662053,1
237185800,2
404327800,2
155912220,1
268311500,1
397304300,1
158042983,4
425970800,2
136824968,2
145069586,1
211596050,1
158147670,1
165119520,1
805671400,1
220771042,1
536180300,2
209614857,2
163057995,1
204691613,1
893227800,4
336051900,2
211585426,2
211585159,1
797099700,2
187319100,1
258815022,1
143129629,2
816831400,2
201005304,2
161202000,4
157618344,2
165111249,2
853901400,2
316636238,1
612713900,3
175962200,2
585106500,2
158287947,1
158107428,2
158142600,3
339464800,2
316568269,3
394925300,2
779356500,1
157955893,2
177848672,1
179594142,2
211581454,3
158142393,3
258969018,1
668415700,3
332413500,1
199854862,1
910969500,1
617032100,2
164487900,2
158276031,1
433160399,3
169726259,2
424624900,1
646021700,2
487215600,1
157940524,1
853232900,2
158826251,2
199867853,1
373082600,1
155344552,1
252483800,2
158147464,2
340315900,1
158826294,1
179597722,1
223233800,2
148237407,2
199851596,3
252647400,2
145139531,1
271708400,1
156612001,2
864414300,2
452265800,2
255120219,1
258811277,2
158287804,2
235245099,2
403145500,4
172329432,4
385763500,4
154596886,2
148641200,2
156401575,2
211604233,2
693673900,2
147906912,1
156629815,1
146085800,1
463351700,2
211595056,1
209614913,1
847387000,2
779618600,4
156399405,2
344672500,1
158150334,4
657611500,1
157955154,4
165109626,2
165119459,1
202482729,2
285515091,1
716713600,1
222246400,2
158102627,2
435664300,2
275319500,2
211597859,1
285239845,1
373618600,2
143705834,2
280967400,2
211604594,1
514537600,3
388638900,2
156548401,3
251197400,1
670122800,2
642681400,1
199852635,1
179567618,1
158283222,1
513378300,1
786662300,1
211585481,1
199852653,2
147898187,1
158276227,1
569303100,1
159908063,1
165116606,1
157601630,2
248201947,1
156399883,1
199876328,2
325793800,1
647431500,1
154813107,1
179231110,1
158125263,1
718566100,1
148237333,1
165115265,1
160927320,2
441195900,1
156115251,1
156110029,4
169725803,1
575351900,2
199616126,4
465662899,1
147697655,2
594469500,1
154762462,1
182041100,2
155350064,1
503895000,1
147697931,2
145069836,1
145082893,1
145070621,1
892718500,2
258975054,1
146199700,1
284382300,2
157790742,1
600587400,3
619171900,2
197746200,2
312573000,1
179593939,1
588989200,1
